"","countyFIPS","Week","total_deaaths","total_vaccinesDistributed","total_vaccinationsInitiated","total_vaccinationsCompleted","total_newDeaths","total_vaccinesAdministered","total_vaccinationsAdditionalDose"
"7467","143",47,483,NA,4903,1306,3,NA,NA
"7468","143",48,501,NA,5139,2736,2,NA,NA
"7469","143",49,526,NA,5306,3605,5,NA,NA
"7470","143",50,539,NA,5700,4265,0,NA,NA
"7471","143",51,545,NA,6327,4630,1,NA,NA
"7472","143",52,546,NA,7573,5175,0,NA,NA
"7473","143",53,548,NA,8827,5471,1,NA,NA
"7474","143",54,553,NA,9669,5958,0,NA,NA
"7475","143",55,553,NA,10605,6788,0,NA,NA
"7476","143",56,558,NA,11646,7985,2,NA,NA
"7477","143",57,567,NA,12280,9055,0,NA,NA
"7478","143",58,571,NA,12737,9749,1,NA,NA
"7479","143",59,579,NA,13038,10398,1,NA,NA
"7480","143",60,586,NA,13414,11084,1,NA,NA
"7481","143",61,593,NA,13831,11717,1,NA,NA
"7482","143",62,598,NA,14429,12482,1,NA,NA
"7483","143",63,605,NA,15397,14055,1,NA,NA
"7484","143",64,615,NA,15828,14870,2,NA,NA
"7485","143",65,626,NA,16129,15321,1,NA,NA
"7486","143",66,630,NA,16676,16151,0,NA,NA
"7487","143",67,630,NA,17486,17123,0,NA,NA
"7488","143",68,630,NA,17934,17556,0,NA,NA
"7489","143",69,633,NA,18288,17907,1,NA,NA
"7490","143",70,637,NA,18929,18299,0,NA,NA
"7491","143",71,637,NA,19800,18667,0,NA,NA
"7492","143",72,637,NA,20768,19074,0,NA,NA
"7493","143",73,637,NA,22060,19535,0,NA,NA
"7494","143",74,646,NA,23768,20423,2,NA,NA
"7495","143",75,651,NA,25128,21306,0,NA,NA
"7496","143",76,654,NA,26705,22323,1,NA,NA
"7497","143",77,668,NA,28319,23397,3,NA,NA
"7498","143",78,692,NA,29852,24761,3,NA,NA
"7499","143",79,712,NA,31077,26226,3,NA,NA
"7500","143",80,725,NA,31893,27552,1,NA,NA
"7501","143",81,755,NA,32436,28801,6,NA,NA
"7502","143",82,770,NA,32861,29878,2,NA,NA
"7503","143",83,800,NA,33187,30576,4,NA,NA
"7504","143",84,826,NA,33651,31416,4,NA,NA
"7505","143",85,838,NA,34040,32034,1,NA,NA
"7506","143",86,849,NA,34353,32430,2,NA,NA
"7507","143",87,867,NA,34726,32734,3,NA,NA
"7508","143",88,880,NA,35207,33005,1,NA,NA
"7509","143",89,905,NA,35672,33354,4,NA,NA
"7510","143",90,910,NA,36213,33956,0,NA,NA
"7511","143",91,910,NA,36567,34363,0,NA,NA
"7512","143",92,913,NA,36744,34619,1,NA,15769
"7513","143",93,917,NA,37091,35050,0,NA,17291
"7514","143",94,923,NA,37381,35374,1,NA,18326
"7515","143",95,958,NA,37707,35723,6,NA,19322
"7516","143",96,982,NA,62565,55834,4,NA,20911
"7517","143",97,1004,NA,77380,67943,2,NA,22009
"7518","143",98,1021,NA,77580,68170,3,NA,22469
"7519","143",99,1052,NA,77688,68354,4,NA,22750
"7520","143",100,1072,NA,77838,68499,4,NA,22999
"7521","143",101,1097,NA,78028,68656,2,NA,23255
"7522","143",102,1110,NA,78150,68833,3,NA,23459
"7523","143",103,1134,NA,78249,68968,2,NA,23604
"7524","143",104,1145,NA,78328,69119,2,NA,23749
"7525","143",105,1152,NA,78463,69255,1,NA,23881
"7526","143",106,1155,NA,78571,69348,0,NA,23992
"7527","145",1,0,NA,NA,NA,NA,NA,NA
"7528","145",2,0,NA,NA,NA,0,NA,NA
"7529","145",3,4,NA,NA,NA,1,NA,NA
"7530","145",4,10,NA,NA,NA,1,NA,NA
"7531","145",5,14,NA,NA,NA,0,NA,NA
"7532","145",6,14,NA,NA,NA,0,NA,NA
"7533","145",7,14,NA,NA,NA,0,NA,NA
"7534","145",8,17,NA,NA,NA,1,NA,NA
"7535","145",9,26,NA,NA,NA,1,NA,NA
"7536","145",10,33,NA,NA,NA,1,NA,NA
"7537","145",11,42,NA,NA,NA,1,NA,NA
"7538","145",12,42,NA,NA,NA,0,NA,NA
"7539","145",13,50,NA,NA,NA,2,NA,NA
"7540","145",14,61,NA,NA,NA,1,NA,NA
"7541","145",15,67,NA,NA,NA,2,NA,NA
"7542","145",16,81,NA,NA,NA,1,NA,NA
"7543","145",17,90,NA,NA,NA,1,NA,NA
"7544","145",18,97,NA,NA,NA,1,NA,NA
"7545","145",19,105,NA,NA,NA,2,NA,NA
"7546","145",20,114,NA,NA,NA,1,NA,NA
"7547","145",21,119,NA,NA,NA,0,NA,NA
"7548","145",22,130,NA,NA,NA,2,NA,NA
"7549","145",23,145,NA,NA,NA,2,NA,NA
"7550","145",24,147,NA,NA,NA,0,NA,NA
"7551","145",25,147,NA,NA,NA,0,NA,NA
"7552","145",26,147,NA,NA,NA,0,NA,NA
"7553","145",27,148,NA,NA,NA,1,NA,NA
"7554","145",28,154,NA,NA,NA,0,NA,NA
"7555","145",29,158,NA,NA,NA,2,NA,NA
"7556","145",30,175,NA,NA,NA,1,NA,NA
"7557","145",31,175,NA,NA,NA,0,NA,NA
"7558","145",32,175,NA,NA,NA,0,NA,NA
"7559","145",33,179,NA,NA,NA,NA,NA,NA
"7560","145",34,182,NA,NA,NA,0,NA,NA
"7561","145",35,188,NA,NA,NA,1,NA,NA
"7562","145",36,195,NA,NA,NA,1,NA,NA
"7563","145",37,196,NA,NA,NA,0,NA,NA
"7564","145",38,196,NA,NA,NA,0,NA,NA
"7565","145",39,198,NA,NA,NA,1,NA,NA
"7566","145",40,203,NA,NA,NA,0,NA,NA
"7567","145",41,203,NA,NA,NA,0,NA,NA
"7568","145",42,208,NA,NA,NA,2,NA,NA
"7569","145",43,227,NA,NA,NA,3,NA,NA
"7570","145",44,243,NA,NA,NA,1,NA,NA
"7571","145",45,256,NA,5933,699,2,NA,NA
"7572","145",46,285,NA,7612,1376,5,NA,NA
"7573","145",47,294,NA,8654,2347,0,NA,NA
"7574","145",48,313,NA,9792,4787,3,NA,NA
"7575","145",49,326,NA,10381,6709,2,NA,NA
"7576","145",50,343,NA,11035,7210,3,NA,NA
"7577","145",51,350,NA,12636,8776,0,NA,NA
"7578","145",52,350,NA,14893,10463,0,NA,NA
"7579","145",53,361,NA,17882,11925,3,NA,NA
"7580","145",54,378,NA,21505,13471,2,NA,NA
"7581","145",55,391,NA,24766,14949,2,NA,NA
"7582","145",56,399,NA,27069,17687,0,NA,NA
"7583","145",57,401,NA,28110,20490,1,NA,NA
"7584","145",58,406,NA,28731,23105,0,NA,NA
"7585","145",59,413,NA,29322,25162,1,NA,NA
"7586","145",60,413,NA,29896,26338,0,NA,NA
"7587","145",61,413,NA,30502,27321,0,NA,NA
"7588","145",62,416,NA,31472,28428,2,NA,NA
"7589","145",63,425,NA,32742,30449,1,NA,NA
"7590","145",64,431,NA,33547,31716,1,NA,NA
"7591","145",65,434,NA,33929,32299,0,NA,NA
"7592","145",66,434,NA,34851,33399,0,NA,NA
"7593","145",67,434,NA,35969,34552,0,NA,NA
"7594","145",68,440,NA,36706,35132,1,NA,NA
"7595","145",69,441,NA,37270,35662,0,NA,NA
"7596","145",70,450,NA,38011,36345,2,NA,NA
"7597","145",71,455,NA,39197,36910,0,NA,NA
"7598","145",72,462,NA,40986,37512,1,NA,NA
"7599","145",73,462,NA,42929,38046,0,NA,NA
"7600","145",74,462,NA,45100,39189,0,NA,NA
"7601","145",75,465,NA,46541,40398,1,NA,NA
"7602","145",76,478,NA,48164,41924,2,NA,NA
"7603","145",77,483,NA,49549,43212,0,NA,NA
"7604","145",78,494,NA,50898,44620,2,NA,NA
"7605","145",79,523,NA,52019,46227,5,NA,NA
"7606","145",80,525,NA,52619,47342,0,NA,NA
"7607","145",81,552,NA,53198,48361,5,NA,NA
"7608","145",82,578,NA,53894,49432,3,NA,NA
"7609","145",83,594,NA,54515,50078,3,NA,NA
"7610","145",84,602,NA,55346,50954,0,NA,NA
"7611","145",85,615,NA,55896,51847,2,NA,NA
"7612","145",86,641,NA,56282,52360,5,NA,NA
"7613","145",87,659,NA,56983,52875,2,NA,NA
"7614","145",88,665,NA,57460,53291,0,NA,NA
"7615","145",89,665,NA,58372,54135,0,NA,NA
"7616","145",90,671,NA,59206,54998,1,NA,NA
"7617","145",91,672,NA,59662,55630,0,NA,NA
"7618","145",92,672,NA,60022,56077,0,NA,22888
"7619","145",93,672,NA,60569,56629,0,NA,24887
"7620","145",94,672,NA,61090,57047,0,NA,26543
"7621","145",95,672,NA,61717,57479,0,NA,28009
"7622","145",96,676,NA,110475,95432,1,NA,31203
"7623","145",97,683,NA,136308,115572,1,NA,33257
"7624","145",98,693,NA,136693,115871,1,NA,33755
"7625","145",99,700,NA,137194,116211,1,NA,34201
"7626","145",100,714,NA,137672,116912,3,NA,34581
"7627","145",101,737,NA,138055,117431,3,NA,34893
"7628","145",102,748,NA,138265,117707,1,NA,35180
"7629","145",103,760,NA,138588,118001,3,NA,35495
"7630","145",104,770,NA,138788,118189,0,NA,35779
"7631","145",105,770,NA,138887,118319,0,NA,35913
"7632","145",106,779,NA,138964,118505,2,NA,36087
"7633","147",1,NA,NA,NA,NA,NA,NA,NA
"7634","147",2,0,NA,NA,NA,0,NA,NA
"7635","147",3,0,NA,NA,NA,0,NA,NA
"7636","147",4,0,NA,NA,NA,0,NA,NA
"7637","147",5,0,NA,NA,NA,0,NA,NA
"7638","147",6,0,NA,NA,NA,0,NA,NA
"7639","147",7,0,NA,NA,NA,0,NA,NA
"7640","147",8,0,NA,NA,NA,0,NA,NA
"7641","147",9,0,NA,NA,NA,0,NA,NA
"7642","147",10,0,NA,NA,NA,0,NA,NA
"7643","147",11,0,NA,NA,NA,0,NA,NA
"7644","147",12,0,NA,NA,NA,0,NA,NA
"7645","147",13,0,NA,NA,NA,0,NA,NA
"7646","147",14,0,NA,NA,NA,0,NA,NA
"7647","147",15,0,NA,NA,NA,0,NA,NA
"7648","147",16,0,NA,NA,NA,0,NA,NA
"7649","147",17,0,NA,NA,NA,0,NA,NA
"7650","147",18,0,NA,NA,NA,0,NA,NA
"7651","147",19,7,NA,NA,NA,2,NA,NA
"7652","147",20,34,NA,NA,NA,5,NA,NA
"7653","147",21,53,NA,NA,NA,1,NA,NA
"7654","147",22,65,NA,NA,NA,2,NA,NA
"7655","147",23,70,NA,NA,NA,0,NA,NA
"7656","147",24,76,NA,NA,NA,1,NA,NA
"7657","147",25,77,NA,NA,NA,0,NA,NA
"7658","147",26,83,NA,NA,NA,2,NA,NA
"7659","147",27,91,NA,NA,NA,0,NA,NA
"7660","147",28,91,NA,NA,NA,0,NA,NA
"7661","147",29,93,NA,NA,NA,1,NA,NA
"7662","147",30,111,NA,NA,NA,2,NA,NA
"7663","147",31,112,NA,NA,NA,0,NA,NA
"7664","147",32,116,NA,NA,NA,1,NA,NA
"7665","147",33,150,NA,NA,NA,NA,NA,NA
"7666","147",34,168,NA,NA,NA,0,NA,NA
"7667","147",35,178,NA,NA,NA,2,NA,NA
"7668","147",36,187,NA,NA,NA,1,NA,NA
"7669","147",37,203,NA,NA,NA,2,NA,NA
"7670","147",38,206,NA,NA,NA,1,NA,NA
"7671","147",39,216,NA,NA,NA,1,NA,NA
"7672","147",40,217,NA,NA,NA,0,NA,NA
"7673","147",41,226,NA,NA,NA,2,NA,NA
"7674","147",42,237,NA,NA,NA,2,NA,NA
"7675","147",43,255,NA,NA,NA,2,NA,NA
"7676","147",44,270,NA,NA,NA,4,NA,NA
"7677","147",45,301,NA,9137,620,4,NA,NA
"7678","147",46,321,NA,12119,1231,1,NA,NA
"7679","147",47,336,NA,14235,2323,3,NA,NA
"7680","147",48,343,NA,16086,5045,0,NA,NA
"7681","147",49,350,NA,17387,8158,1,NA,NA
"7682","147",50,350,NA,18465,11205,0,NA,NA
"7683","147",51,350,NA,20616,13522,0,NA,NA
"7684","147",52,350,NA,22522,15228,0,NA,NA
"7685","147",53,350,NA,25907,16988,0,NA,NA
"7686","147",54,350,NA,28558,17922,0,NA,NA
"7687","147",55,355,NA,30633,19845,1,NA,NA
"7688","147",56,361,NA,33229,22783,1,NA,NA
"7689","147",57,364,NA,34638,25466,0,NA,NA
"7690","147",58,364,NA,35692,27609,0,NA,NA
"7691","147",59,369,NA,36245,29375,1,NA,NA
"7692","147",60,371,NA,37031,30935,0,NA,NA
"7693","147",61,378,NA,37906,32398,2,NA,NA
"7694","147",62,387,NA,38524,33501,2,NA,NA
"7695","147",63,392,NA,39446,34705,0,NA,NA
"7696","147",64,396,NA,39919,35292,1,NA,NA
"7697","147",65,405,NA,40259,35648,1,NA,NA
"7698","147",66,400,NA,40796,36343,0,NA,NA
"7699","147",67,399,NA,41369,37130,0,NA,NA
"7700","147",68,399,NA,41848,37602,0,NA,NA
"7701","147",69,399,NA,42166,37933,0,NA,NA
"7702","147",70,396,NA,42715,38466,0,NA,NA
"7703","147",71,392,NA,43579,38821,0,NA,NA
"7704","147",72,392,NA,44611,39170,0,NA,NA
"7705","147",73,392,NA,45732,39559,0,NA,NA
"7706","147",74,399,NA,47274,40493,1,NA,NA
"7707","147",75,403,NA,48324,41336,1,NA,NA
"7708","147",76,413,NA,49764,42341,1,NA,NA
"7709","147",77,417,NA,50991,43172,1,NA,NA
"7710","147",78,426,NA,51995,44284,1,NA,NA
"7711","147",79,427,NA,52989,45471,0,NA,NA
"7712","147",80,430,NA,53764,46470,1,NA,NA
"7713","147",81,440,NA,54358,47469,1,NA,NA
"7714","147",82,444,NA,54899,48164,1,NA,NA
"7715","147",83,453,NA,55247,48732,1,NA,NA
"7716","147",84,471,NA,55601,49475,3,NA,NA
"7717","147",85,485,NA,56028,50065,2,NA,NA
"7718","147",86,501,NA,56312,50478,3,NA,NA
"7719","147",87,511,NA,56657,50721,0,NA,NA
"7720","147",88,511,NA,56966,50907,0,NA,NA
"7721","147",89,511,NA,58760,51159,0,NA,NA
"7722","147",90,511,NA,61605,51366,0,NA,NA
"7723","147",91,511,NA,61873,51793,0,NA,NA
"7724","147",92,518,NA,62074,52089,1,NA,17911
"7725","147",93,524,NA,62564,52446,1,NA,19765
"7726","147",94,525,NA,62966,52756,0,NA,20921
"7727","147",95,532,NA,63332,53056,1,NA,22003
"7728","147",96,535,NA,74931,62669,1,NA,23690
"7729","147",97,539,NA,81776,68478,0,NA,24760
"7730","147",98,549,NA,81988,68725,2,NA,25222
"7731","147",99,573,NA,82161,68901,4,NA,25583
"7732","147",100,581,NA,82306,69112,0,NA,25894
"7733","147",101,590,NA,82457,69324,2,NA,26236
"7734","147",102,605,NA,82578,69511,3,NA,26468
"7735","147",103,622,NA,82670,69624,1,NA,26620
"7736","147",104,623,NA,82796,69731,0,NA,26951
"7737","147",105,628,NA,82858,69827,1,NA,27190
"7738","147",106,630,NA,82948,69885,0,NA,27338
"7739","149",1,6,NA,NA,NA,1,NA,NA
"7740","149",2,7,NA,NA,NA,0,NA,NA
"7741","149",3,6,NA,NA,NA,1,NA,NA
"7742","149",4,7,NA,NA,NA,0,NA,NA
"7743","149",5,7,NA,NA,NA,0,NA,NA
"7744","149",6,7,NA,NA,NA,0,NA,NA
"7745","149",7,7,NA,NA,NA,0,NA,NA
"7746","149",8,7,NA,NA,NA,0,NA,NA
"7747","149",9,11,NA,NA,NA,1,NA,NA
"7748","149",10,14,NA,NA,NA,0,NA,NA
"7749","149",11,18,NA,NA,NA,1,NA,NA
"7750","149",12,21,NA,NA,NA,0,NA,NA
"7751","149",13,21,NA,NA,NA,0,NA,NA
"7752","149",14,21,NA,NA,NA,0,NA,NA
"7753","149",15,21,NA,NA,NA,0,NA,NA
"7754","149",16,21,NA,NA,NA,0,NA,NA
"7755","149",17,21,NA,NA,NA,0,NA,NA
"7756","149",18,21,NA,NA,NA,0,NA,NA
"7757","149",19,21,NA,NA,NA,0,NA,NA
"7758","149",20,27,NA,NA,NA,1,NA,NA
"7759","149",21,34,NA,NA,NA,1,NA,NA
"7760","149",22,35,NA,NA,NA,0,NA,NA
"7761","149",23,35,NA,NA,NA,0,NA,NA
"7762","149",24,35,NA,NA,NA,0,NA,NA
"7763","149",25,35,NA,NA,NA,0,NA,NA
"7764","149",26,35,NA,NA,NA,0,NA,NA
"7765","149",27,35,NA,NA,NA,0,NA,NA
"7766","149",28,38,NA,NA,NA,1,NA,NA
"7767","149",29,42,NA,NA,NA,0,NA,NA
"7768","149",30,42,NA,NA,NA,0,NA,NA
"7769","149",31,42,NA,NA,NA,0,NA,NA
"7770","149",32,42,NA,NA,NA,0,NA,NA
"7771","149",33,42,NA,NA,NA,NA,NA,NA
"7772","149",34,47,NA,NA,NA,1,NA,NA
"7773","149",35,49,NA,NA,NA,0,NA,NA
"7774","149",36,49,NA,NA,NA,0,NA,NA
"7775","149",37,52,NA,NA,NA,1,NA,NA
"7776","149",38,56,NA,NA,NA,0,NA,NA
"7777","149",39,60,NA,NA,NA,1,NA,NA
"7778","149",40,65,NA,NA,NA,1,NA,NA
"7779","149",41,76,NA,NA,NA,1,NA,NA
"7780","149",42,79,NA,NA,NA,1,NA,NA
"7781","149",43,89,NA,NA,NA,1,NA,NA
"7782","149",44,91,NA,NA,NA,0,NA,NA
"7783","149",45,93,NA,NA,NA,1,NA,NA
"7784","149",46,102,NA,NA,NA,1,NA,NA
"7785","149",47,108,NA,916,347,1,NA,NA
"7786","149",48,112,NA,1037,681,0,NA,NA
"7787","149",49,112,NA,1167,759,0,NA,NA
"7788","149",50,117,NA,1303,826,1,NA,NA
"7789","149",51,119,NA,1454,904,0,NA,NA
"7790","149",52,119,NA,1760,1112,0,NA,NA
"7791","149",53,122,NA,2531,1737,1,NA,NA
"7792","149",54,126,NA,2952,2041,0,NA,NA
"7793","149",55,126,NA,3113,2189,0,NA,NA
"7794","149",56,130,NA,3342,2598,1,NA,NA
"7795","149",57,133,NA,3471,3072,0,NA,NA
"7796","149",58,133,NA,3601,3216,0,NA,NA
"7797","149",59,136,NA,3708,3343,1,NA,NA
"7798","149",60,140,NA,3812,3469,0,NA,NA
"7799","149",61,140,NA,3989,3683,0,NA,NA
"7800","149",62,149,NA,4360,4156,2,NA,NA
"7801","149",63,154,NA,NA,4811,0,NA,NA
"7802","149",64,154,NA,NA,5088,0,NA,NA
"7803","149",65,154,NA,NA,5378,0,NA,NA
"7804","149",66,154,NA,NA,5921,0,NA,NA
"7805","149",67,154,NA,NA,6260,0,NA,NA
"7806","149",68,159,NA,NA,6449,1,NA,NA
"7807","149",69,161,NA,NA,6563,0,NA,NA
"7808","149",70,161,NA,NA,6773,0,NA,NA
"7809","149",71,161,NA,NA,6919,0,NA,NA
"7810","149",72,161,NA,NA,7085,0,NA,NA
"7811","149",73,161,NA,NA,7265,0,NA,NA
"7812","149",74,161,NA,7837,7543,0,NA,NA
"7813","149",75,164,NA,8322,7820,1,NA,NA
"7814","149",76,168,NA,8994,8218,0,NA,NA
"7815","149",77,168,NA,9574,8580,0,NA,NA
"7816","149",78,192,NA,10114,9001,5,NA,NA
"7817","149",79,206,NA,10635,9602,1,NA,NA
"7818","149",80,221,NA,10963,10069,2,NA,NA
"7819","149",81,224,NA,11221,10578,0,NA,NA
"7820","149",82,228,NA,11437,10943,1,NA,NA
"7821","149",83,247,NA,11582,11137,3,NA,NA
"7822","149",84,258,NA,11775,11509,1,NA,NA
"7823","149",85,269,NA,11906,11727,3,NA,NA
"7824","149",86,286,NA,11998,11888,1,NA,NA
"7825","149",87,287,NA,12089,11998,0,NA,NA
"7826","149",88,292,NA,12208,12090,1,NA,NA
"7827","149",89,294,NA,12423,12239,0,NA,NA
"7828","149",90,294,NA,12614,12437,0,NA,NA
"7829","149",91,294,NA,12735,12593,0,NA,NA
"7830","149",92,300,NA,12823,12682,1,NA,4731
"7831","149",93,301,NA,12942,12791,0,NA,5230
"7832","149",94,301,NA,13095,12851,0,NA,5576
"7833","149",95,301,NA,13285,12931,0,NA,5995
"7834","149",96,301,NA,21814,19191,0,NA,6737
"7835","149",97,304,NA,26795,22903,1,NA,7151
"7836","149",98,308,NA,26851,22980,0,NA,7289
"7837","149",99,308,NA,26915,23100,0,NA,7422
"7838","149",100,315,NA,27012,23218,2,NA,7591
"7839","149",101,334,NA,27099,23284,2,NA,7771
"7840","149",102,341,NA,27140,23342,1,NA,7895
"7841","149",103,343,NA,27188,23377,0,NA,7995
"7842","149",104,343,NA,27221,23441,0,NA,8073
"7843","149",105,343,NA,27254,23471,0,NA,8131
"7844","149",106,355,NA,27272,23501,2,NA,8195
"7845","151",1,8,NA,NA,NA,1,NA,NA
"7846","151",2,17,NA,NA,NA,1,NA,NA
"7847","151",3,21,NA,NA,NA,0,NA,NA
"7848","151",4,39,NA,NA,NA,4,NA,NA
"7849","151",5,71,NA,NA,NA,4,NA,NA
"7850","151",6,85,NA,NA,NA,3,NA,NA
"7851","151",7,97,NA,NA,NA,1,NA,NA
"7852","151",8,116,NA,NA,NA,4,NA,NA
"7853","151",9,135,NA,NA,NA,2,NA,NA
"7854","151",10,150,NA,NA,NA,4,NA,NA
"7855","151",11,158,NA,NA,NA,0,NA,NA
"7856","151",12,179,NA,NA,NA,7,NA,NA
"7857","151",13,216,NA,NA,NA,2,NA,NA
"7858","151",14,223,NA,NA,NA,2,NA,NA
"7859","151",15,231,NA,NA,NA,0,NA,NA
"7860","151",16,234,NA,NA,NA,1,NA,NA
"7861","151",17,238,NA,NA,NA,0,NA,NA
"7862","151",18,256,NA,NA,NA,4,NA,NA
"7863","151",19,278,NA,NA,NA,4,NA,NA
"7864","151",20,315,NA,NA,NA,5,NA,NA
"7865","151",21,379,NA,NA,NA,12,NA,NA
"7866","151",22,427,NA,NA,NA,7,NA,NA
"7867","151",23,504,NA,NA,NA,12,NA,NA
"7868","151",24,582,NA,NA,NA,10,NA,NA
"7869","151",25,632,NA,NA,NA,5,NA,NA
"7870","151",26,665,NA,NA,NA,5,NA,NA
"7871","151",27,697,NA,NA,NA,2,NA,NA
"7872","151",28,717,NA,NA,NA,4,NA,NA
"7873","151",29,741,NA,NA,NA,2,NA,NA
"7874","151",30,752,NA,NA,NA,4,NA,NA
"7875","151",31,780,NA,NA,NA,2,NA,NA
"7876","151",32,792,NA,NA,NA,2,NA,NA
"7877","151",33,855,NA,NA,NA,NA,NA,NA
"7878","151",34,911,NA,NA,NA,3,NA,NA
"7879","151",35,921,NA,NA,NA,2,NA,NA
"7880","151",36,947,NA,NA,NA,4,NA,NA
"7881","151",37,979,NA,NA,NA,5,NA,NA
"7882","151",38,1010,NA,NA,NA,4,NA,NA
"7883","151",39,1036,NA,NA,NA,4,NA,NA
"7884","151",40,1067,NA,NA,NA,5,NA,NA
"7885","151",41,1102,NA,NA,NA,4,NA,NA
"7886","151",42,1122,NA,NA,NA,4,NA,NA
"7887","151",43,1203,NA,NA,NA,16,NA,NA
"7888","151",44,1315,NA,22825,1097,16,NA,NA
"7889","151",45,1449,NA,32882,3144,23,NA,NA
"7890","151",46,1557,NA,39587,7096,9,NA,NA
"7891","151",47,1622,NA,43808,15563,10,NA,NA
"7892","151",48,1742,NA,50558,27938,23,NA,NA
"7893","151",49,1843,NA,56330,33405,7,NA,NA
"7894","151",50,1912,NA,62006,37048,10,NA,NA
"7895","151",51,1966,NA,73253,42779,10,NA,NA
"7896","151",52,2035,NA,87826,52053,7,NA,NA
"7897","151",53,2065,NA,106124,60049,4,NA,NA
"7898","151",54,2092,NA,123442,68003,4,NA,NA
"7899","151",55,2146,NA,136907,76533,10,NA,NA
"7900","151",56,2190,NA,153753,91099,4,NA,NA
"7901","151",57,2221,NA,162152,105453,3,NA,NA
"7902","151",58,2248,NA,168233,116897,5,NA,NA
"7903","151",59,2274,NA,172949,127943,4,NA,NA
"7904","151",60,2289,NA,178001,138033,0,NA,NA
"7905","151",61,2287,NA,183296,146103,1,NA,NA
"7906","151",62,2302,NA,190744,156366,NA,NA,NA
"7907","151",63,2315,NA,206017,178476,4,NA,NA
"7908","151",64,2337,NA,214762,191433,1,NA,NA
"7909","151",65,2338,NA,219285,197925,0,NA,NA
"7910","151",66,2338,NA,226976,208747,0,NA,NA
"7911","151",67,2343,NA,237828,222103,1,NA,NA
"7912","151",68,2348,NA,244849,227968,1,NA,NA
"7913","151",69,2359,NA,249842,232080,2,NA,NA
"7914","151",70,2376,NA,256832,237929,2,NA,NA
"7915","151",71,2380,NA,265467,242508,0,NA,NA
"7916","151",72,2391,NA,276304,247840,2,NA,NA
"7917","151",73,2423,NA,289237,253104,5,NA,NA
"7918","151",74,2448,NA,305368,262197,3,NA,NA
"7919","151",75,2486,NA,315174,270335,7,NA,NA
"7920","151",76,2559,NA,326538,280559,14,NA,NA
"7921","151",77,2629,NA,337433,289529,8,NA,NA
"7922","151",78,2731,NA,347512,299896,15,NA,NA
"7923","151",79,2826,NA,356740,311069,12,NA,NA
"7924","151",80,3024,NA,362825,319961,35,NA,NA
"7925","151",81,3198,NA,367651,328488,22,NA,NA
"7926","151",82,3297,NA,372719,336928,12,NA,NA
"7927","151",83,3400,NA,376642,343008,16,NA,NA
"7928","151",84,3481,NA,381925,350728,9,NA,NA
"7929","151",85,3531,NA,385895,356145,5,NA,NA
"7930","151",86,3564,NA,389075,359986,6,NA,NA
"7931","151",87,3581,NA,394098,363699,1,NA,NA
"7932","151",88,3605,NA,398276,366638,4,NA,NA
"7933","151",89,3633,NA,403616,370644,4,NA,NA
"7934","151",90,3654,NA,408930,375994,3,NA,NA
"7935","151",91,3687,NA,413553,381261,6,NA,NA
"7936","151",92,3731,NA,417064,385154,6,NA,156937
"7937","151",93,3760,NA,421701,389735,3,NA,173934
"7938","151",94,3766,NA,425737,393414,0,NA,185622
"7939","151",95,3846,NA,430319,397426,15,NA,197383
"7940","151",96,3914,NA,673734,587645,10,NA,222584
"7941","151",97,4028,NA,819181,702737,17,NA,240338
"7942","151",98,4126,NA,821780,706507,14,NA,246203
"7943","151",99,4293,NA,823896,709565,24,NA,250647
"7944","151",100,4388,NA,826157,712257,12,NA,254256
"7945","151",101,4483,NA,827827,714621,13,NA,257507
"7946","151",102,4536,NA,829325,716676,6,NA,260766
"7947","151",103,4577,NA,830894,718675,6,NA,264137
"7948","151",104,4609,NA,831985,720160,5,NA,266243
"7949","151",105,4637,NA,832787,721331,4,NA,267903
"7950","151",106,4671,NA,833810,722759,5,NA,270306
"7951","153",1,3,NA,NA,NA,1,NA,NA
"7952","153",2,32,NA,NA,NA,5,NA,NA
"7953","153",3,47,NA,NA,NA,1,NA,NA
"7954","153",4,65,NA,NA,NA,3,NA,NA
"7955","153",5,88,NA,NA,NA,3,NA,NA
"7956","153",6,95,NA,NA,NA,1,NA,NA
"7957","153",7,102,NA,NA,NA,1,NA,NA
"7958","153",8,111,NA,NA,NA,2,NA,NA
"7959","153",9,112,NA,NA,NA,0,NA,NA
"7960","153",10,114,NA,NA,NA,1,NA,NA
"7961","153",11,128,NA,NA,NA,2,NA,NA
"7962","153",12,139,NA,NA,NA,1,NA,NA
"7963","153",13,140,NA,NA,NA,0,NA,NA
"7964","153",14,152,NA,NA,NA,3,NA,NA
"7965","153",15,166,NA,NA,NA,1,NA,NA
"7966","153",16,200,NA,NA,NA,6,NA,NA
"7967","153",17,225,NA,NA,NA,3,NA,NA
"7968","153",18,255,NA,NA,NA,7,NA,NA
"7969","153",19,313,NA,NA,NA,9,NA,NA
"7970","153",20,372,NA,NA,NA,11,NA,NA
"7971","153",21,432,NA,NA,NA,3,NA,NA
"7972","153",22,437,NA,NA,NA,1,NA,NA
"7973","153",23,453,NA,NA,NA,4,NA,NA
"7974","153",24,490,NA,NA,NA,4,NA,NA
"7975","153",25,510,NA,NA,NA,3,NA,NA
"7976","153",26,529,NA,NA,NA,3,NA,NA
"7977","153",27,557,NA,NA,NA,5,NA,NA
"7978","153",28,579,NA,NA,NA,2,NA,NA
